brand_id,month,trxn_sum,trxn_count,clients_count
HBhjofUbZ,2024-05-01,2767802.63837,1199,1050
HBhjofUbZ,2024-06-01,2729579.08905,1107,1009
HBhjofUbZ,2024-07-01,2576941.19,1078,984
HBhjofUbZ,2024-08-01,2766337.82942,1070,988
HBhjofUbZ,2024-09-01,1956724.38,807,752
HBhjofUbZ,2024-10-01,1595756.81114,753,634
zii1gFsQg,2023-10-01,1979304749.03,4411636,1773534
zii1gFsQg,2023-11-01,7077004114.31,15117075,2941240
zii1gFsQg,2023-12-01,8757913081.33,16391639,3122329
zii1gFsQg,2024-01-01,7770271378.15,15441359,3110779
zii1gFsQg,2024-02-01,8015331822.41,15969045,3154993
zii1gFsQg,2024-03-01,9145759126.33,18641704,3428809
zii1gFsQg,2024-04-01,9274514772.13,20145373,3683631
zii1gFsQg,2024-05-01,10192082769.68,22005379,3906896
zii1gFsQg,2024-06-01,10330871213.27,22687988,4045013
zii1gFsQg,2024-07-01,10762233155.06,23411810,4109712
zii1gFsQg,2024-08-01,10493639790.05,22670795,4035663
zii1gFsQg,2024-09-01,9844723372.08,22139860,3902471
zii1gFsQg,2024-10-01,7035199193.63,14991967,3334071
DqbD4K,2023-10-01,28682639.64,12195,10530
DqbD4K,2023-11-01,118775295.91,50030,33809
DqbD4K,2023-12-01,139990303.46,55010,36298
DqbD4K,2024-01-01,126342954.85,47687,32968
DqbD4K,2024-02-01,128931427.79,47464,33036
DqbD4K,2024-03-01,141037313.99,49488,34518
DqbD4K,2024-04-01,120028437.25,49926,32734
DqbD4K,2024-05-01,119693040.84,48375,32046
DqbD4K,2024-06-01,109588593.51,42254,29097
DqbD4K,2024-07-01,101970268.34,36953,26180
DqbD4K,2024-08-01,109663165.07,38525,27474
DqbD4K,2024-09-01,112652638.86,45010,29683
DqbD4K,2024-10-01,83219072.24,33446,23519
ZCiAXc,2023-10-01,141922783.22,136928,66430
ZCiAXc,2023-11-01,505101848.31,467278,143500
ZCiAXc,2023-12-01,766487464.0,516796,160229
ZCiAXc,2024-01-01,534954899.66,440560,139805
ZCiAXc,2024-02-01,535513421.5,466166,145700
ZCiAXc,2024-03-01,625116868.57,548908,166572
ZCiAXc,2024-04-01,619869973.02,595706,179403
ZCiAXc,2024-05-01,648477503.39,631612,194378
ZCiAXc,2024-06-01,638805014.51,641188,201506
ZCiAXc,2024-07-01,656349929.67,678503,207257
ZCiAXc,2024-08-01,653758151.47,651799,200263
ZCiAXc,2024-09-01,664196873.28,663421,197934
ZCiAXc,2024-10-01,473388439.0,431057,144825
uWjhleyY,2023-10-01,27495877.25,11860,7719
uWjhleyY,2023-11-01,102467704.0,42508,21130
uWjhleyY,2023-12-01,120057967.1,45139,22783
uWjhleyY,2024-01-01,98204644.73,38446,20254
uWjhleyY,2024-02-01,103262668.6,40709,20581
uWjhleyY,2024-03-01,123815178.39,48762,23908
uWjhleyY,2024-04-01,126209594.39,52486,25803
uWjhleyY,2024-05-01,137221600.87,54878,26366
uWjhleyY,2024-06-01,156372381.7,60018,29190
uWjhleyY,2024-07-01,159221515.05,62113,29687
uWjhleyY,2024-08-01,157629416.71,61038,29942
uWjhleyY,2024-09-01,173038066.41,62960,30342
uWjhleyY,2024-10-01,115403064.8,41756,21722
cCCmEjIt,2023-10-01,26263.54,10,9
cCCmEjIt,2023-11-01,125476.99537,22,14
cCCmEjIt,2023-12-01,74769.80734,19,16
cCCmEjIt,2024-01-01,48573.03363,23,22
cCCmEjIt,2024-02-01,52424.149,20,19
cCCmEjIt,2024-03-01,37518.1081,14,14
cCCmEjIt,2024-08-01,739.6,1,1
cCCmEjIt,2024-09-01,74239.0,22,22
cCCmEjIt,2024-10-01,112832.89,22,22
KtchkNI2,2023-10-01,301297.0,302,259
KtchkNI2,2023-11-01,788586.0,944,777
KtchkNI2,2023-12-01,1015653.88,1110,919
KtchkNI2,2024-01-01,843607.0,1011,825
KtchkNI2,2024-02-01,378624.0,672,461
KtchkNI2,2024-03-01,170099.0,434,219
KtchkNI2,2024-04-01,199868.0,487,267
KtchkNI2,2024-05-01,192487.99,473,247
KtchkNI2,2024-06-01,191958.0,462,232
KtchkNI2,2024-07-01,195375.0,476,250
KtchkNI2,2024-08-01,204999.0,457,224
KtchkNI2,2024-09-01,214660.0,484,275
KtchkNI2,2024-10-01,126364.0,285,177
EnHmL0g,2023-10-01,3059515.0,30,24
EnHmL0g,2023-11-01,16793749.0,120,91
EnHmL0g,2023-12-01,8168966.0,72,58
EnHmL0g,2024-01-01,14768452.0,90,81
EnHmL0g,2024-02-01,12983912.0,126,99
EnHmL0g,2024-03-01,17784950.0,125,101
EnHmL0g,2024-04-01,11418195.0,74,63
EnHmL0g,2024-05-01,11659436.0,94,74
EnHmL0g,2024-06-01,11009434.0,83,65
EnHmL0g,2024-07-01,14715156.0,125,96
EnHmL0g,2024-08-01,17536344.0,120,105
EnHmL0g,2024-09-01,14465601.0,103,77
EnHmL0g,2024-10-01,5876584.0,56,49
Yws0o78P,2023-10-01,53340.0,66,58
Yws0o78P,2023-11-01,126010.0,149,137
Yws0o78P,2023-12-01,52580.0,67,63
Yws0o78P,2024-01-01,12500.0,14,14
Yws0o78P,2024-02-01,2300.0,6,5
Kih0Rv,2023-10-01,220726341.0,13077,10592
Kih0Rv,2023-11-01,915022256.0,53404,38488
Kih0Rv,2023-12-01,558323380.65,36461,26804
Kih0Rv,2024-01-01,953643795.4,52300,37025
Kih0Rv,2024-02-01,706887713.5,35788,26253
Kih0Rv,2024-03-01,1258438885.8,55382,38286
Kih0Rv,2024-04-01,997851100.8,47624,34016
Kih0Rv,2024-05-01,942809558.68,45882,32677
Kih0Rv,2024-06-01,1202894505.13,54738,37688
Kih0Rv,2024-07-01,1438462977.88,62715,42993
Kih0Rv,2024-08-01,1133915800.19,56209,38557
Kih0Rv,2024-09-01,1544187741.92,74839,48378
Kih0Rv,2024-10-01,782859453.48,38903,27833
MSujAxd,2023-10-01,6178464.55,3308,2447
MSujAxd,2023-11-01,49572197.4,19379,12845
MSujAxd,2023-12-01,65325712.37,24916,15985
MSujAxd,2024-01-01,62892542.63,23466,15370
MSujAxd,2024-02-01,62909153.46,24510,15692
MSujAxd,2024-03-01,73262557.13,27947,17929
MSujAxd,2024-04-01,69937538.18,27125,17318
MSujAxd,2024-05-01,79850471.63,30345,19492
MSujAxd,2024-06-01,83332063.13,29756,19269
MSujAxd,2024-07-01,80099330.08,30528,19373
MSujAxd,2024-08-01,79582533.19,28762,17878
MSujAxd,2024-09-01,52933635.25,22017,13484
MSujAxd,2024-10-01,27531164.94,12422,7742
AG6SEX,2023-10-01,72183.92,29,28
AG6SEX,2023-11-01,232256.61,115,96
AG6SEX,2023-12-01,216086.88564,96,74
AG6SEX,2024-01-01,278498.74272,117,101
AG6SEX,2024-02-01,180087.05,82,68
AG6SEX,2024-03-01,287405.47,132,108
AG6SEX,2024-04-01,297207.24,139,107
AG6SEX,2024-05-01,263143.94,113,97
AG6SEX,2024-06-01,248220.04103,127,106
AG6SEX,2024-07-01,244799.26,117,103
AG6SEX,2024-08-01,273086.61,133,113
AG6SEX,2024-09-01,106009.19,62,55
AG6SEX,2024-10-01,116885.15,58,54
mOdnZnitT,2023-10-01,33895416.31,42983,33023
mOdnZnitT,2023-11-01,115393369.4,142337,90780
mOdnZnitT,2023-12-01,131782258.07,150214,96321
mOdnZnitT,2024-01-01,125032095.09,138610,91616
mOdnZnitT,2024-02-01,126010888.71,144444,93564
mOdnZnitT,2024-03-01,147373138.26,166355,107131
mOdnZnitT,2024-04-01,144180740.25,166049,106544
mOdnZnitT,2024-05-01,142155853.43,165237,107782
mOdnZnitT,2024-06-01,145152446.43,164689,108893
mOdnZnitT,2024-07-01,143525387.84409,160592,106881
mOdnZnitT,2024-08-01,147395967.76,161937,108135
mOdnZnitT,2024-09-01,129230715.73,153307,100852
mOdnZnitT,2024-10-01,89269066.27,107871,73796
cF5271I,2023-10-01,920451.4385,76,62
cF5271I,2023-11-01,2809237.49906,218,181
cF5271I,2023-12-01,2016463.6257,201,173
cF5271I,2024-01-01,3024545.20405,225,192
cF5271I,2024-02-01,2701271.7775,231,201
cF5271I,2024-03-01,3970297.0652,344,285
cF5271I,2024-04-01,4970582.3128,359,310
cF5271I,2024-05-01,5419022.25886,395,342
cF5271I,2024-06-01,3933684.17312,362,310
cF5271I,2024-07-01,4281811.6853,358,306
cF5271I,2024-08-01,5217531.93851,435,355
cF5271I,2024-09-01,3090811.11855,239,199
cF5271I,2024-10-01,2100841.7388,135,121
TfFRoYeU,2023-10-01,211387294.58,10194,7744
TfFRoYeU,2023-11-01,619837536.31,33406,23009
TfFRoYeU,2023-12-01,513939717.26,31002,21121
TfFRoYeU,2024-01-01,552739376.96,31373,21320
TfFRoYeU,2024-02-01,585432939.14,27486,18587
TfFRoYeU,2024-03-01,639478983.08,30374,20386
TfFRoYeU,2024-04-01,697185069.88,35196,23998
TfFRoYeU,2024-05-01,689941207.81,37016,25650
TfFRoYeU,2024-06-01,712115374.49,37399,25161
TfFRoYeU,2024-07-01,801784213.04,37779,24858
TfFRoYeU,2024-08-01,793779353.31,37207,25361
TfFRoYeU,2024-09-01,761393069.58,34413,23761
TfFRoYeU,2024-10-01,453385857.42,21239,15128
DhGRN,2023-10-01,874266.0,104,100
DhGRN,2023-11-01,2493002.9,318,293
DhGRN,2023-12-01,1654096.2,249,231
DhGRN,2024-01-01,1172610.8,223,204
DhGRN,2024-02-01,1212253.0,261,233
DhGRN,2024-03-01,875755.0,155,143
DhGRN,2024-04-01,904468.0,122,112
DhGRN,2024-05-01,911124.1,124,113
DhGRN,2024-06-01,1202085.5,168,159
DhGRN,2024-07-01,1270969.6,254,235
DhGRN,2024-08-01,1709381.0,307,280
DhGRN,2024-09-01,1075138.0,173,155
DhGRN,2024-10-01,905501.0,96,91
s4XRy,2023-10-01,184670714.42351,412057,288244
s4XRy,2023-11-01,616498820.79413,1354297,700543
s4XRy,2023-12-01,667378954.096,1393401,726504
s4XRy,2024-01-01,658103010.14568,1342937,716918
s4XRy,2024-02-01,662730522.96233,1379256,724934
s4XRy,2024-03-01,791662046.56638,1639629,828600
s4XRy,2024-04-01,738117394.83633,1563402,809847
s4XRy,2024-05-01,848365798.94301,1775371,897903
s4XRy,2024-06-01,964522837.43707,1960391,981158
s4XRy,2024-07-01,903408006.65942,1815655,929301
s4XRy,2024-08-01,978959333.45721,1911235,973602
s4XRy,2024-09-01,909280103.83936,1803371,909680
s4XRy,2024-10-01,641246511.82786,1224391,691589
iiHiMVxF,2023-10-01,229339294.48,60403,43103
iiHiMVxF,2023-11-01,887233355.71,220756,118338
iiHiMVxF,2023-12-01,1716426966.08,334676,183340
iiHiMVxF,2024-01-01,762077155.47,204479,111286
iiHiMVxF,2024-02-01,837076255.11,212126,114036
iiHiMVxF,2024-03-01,961690996.99,244571,128789
iiHiMVxF,2024-04-01,924517619.48,233473,125244
iiHiMVxF,2024-05-01,1016816547.41,255238,135219
iiHiMVxF,2024-06-01,1028403691.99,258524,138214
iiHiMVxF,2024-07-01,1080517900.2,270054,142520
iiHiMVxF,2024-08-01,1087582515.03,263337,139569
iiHiMVxF,2024-09-01,943383694.42,238379,127755
iiHiMVxF,2024-10-01,688831123.91,170052,99544
3e3y7O6cp,2023-10-01,98545.67,54,34
3e3y7O6cp,2023-11-01,540613.9624,170,91
3e3y7O6cp,2023-12-01,364138.75,169,91
3e3y7O6cp,2024-01-01,239136.7,167,84
3e3y7O6cp,2024-02-01,303275.27,155,79
3e3y7O6cp,2024-03-01,378292.75,172,87
3e3y7O6cp,2024-04-01,363448.13,159,78
3e3y7O6cp,2024-05-01,390707.97,153,72
3e3y7O6cp,2024-06-01,195943.05,107,68
3e3y7O6cp,2024-07-01,221055.01,87,71
3e3y7O6cp,2024-08-01,311749.73836,118,89
3e3y7O6cp,2024-09-01,159261.45,55,44
3e3y7O6cp,2024-10-01,40533.53,9,9
4olsE3,2023-10-01,1363717.5,251,223
4olsE3,2023-11-01,5740172.0,1173,907
4olsE3,2023-12-01,8827609.5,1665,1283
4olsE3,2024-01-01,5358397.0,1084,881
4olsE3,2024-02-01,6212721.3,1319,1079
4olsE3,2024-03-01,6908610.0,1447,1152
4olsE3,2024-04-01,8204378.28,1596,1251
4olsE3,2024-05-01,8043679.97,1595,1225
4olsE3,2024-06-01,8023927.1,1548,1247
4olsE3,2024-07-01,7816799.2,1488,1178
4olsE3,2024-08-01,7424394.15,1494,1206
4olsE3,2024-09-01,6678124.92,1311,1077
4olsE3,2024-10-01,4564760.33,864,721
zKGqe9Q07,2023-10-01,341219858.53,322118,192608
zKGqe9Q07,2023-11-01,1332413952.93,1145358,481890
zKGqe9Q07,2023-12-01,2209367445.99,1432746,591134
zKGqe9Q07,2024-01-01,1306872779.18,1132447,482922
zKGqe9Q07,2024-02-01,1325036293.39,1155019,479688
zKGqe9Q07,2024-03-01,1512789729.87,1307441,534719
zKGqe9Q07,2024-04-01,1399663538.75,1255466,516076
zKGqe9Q07,2024-05-01,1438673911.9,1325884,539590
zKGqe9Q07,2024-06-01,1461479628.45,1338711,565739
zKGqe9Q07,2024-07-01,1454236678.33,1360683,566961
zKGqe9Q07,2024-08-01,1573326684.21,1376878,591944
zKGqe9Q07,2024-09-01,1560233529.39,1481836,617876
zKGqe9Q07,2024-10-01,1209451450.84,1156595,519529
h0jzv,2023-10-01,4205518.8,422,375
h0jzv,2023-11-01,12255619.72,1177,1084
h0jzv,2023-12-01,8859723.42,1038,944
h0jzv,2024-01-01,6603827.22,893,809
h0jzv,2024-02-01,4717049.31,759,669
h0jzv,2024-03-01,5849124.92,914,823
h0jzv,2024-04-01,4485065.05,701,640
h0jzv,2024-05-01,4486890.2,775,683
h0jzv,2024-06-01,5265106.4,944,854
h0jzv,2024-07-01,4125325.1,845,757
h0jzv,2024-08-01,4518766.4,795,728
h0jzv,2024-09-01,5734574.05,747,633
h0jzv,2024-10-01,8678235.95,905,778
YfWZtfl,2023-10-01,52299962.1966,16826,15538
YfWZtfl,2023-11-01,220173139.67519,76328,63707
YfWZtfl,2023-12-01,226037383.3561,87844,74239
YfWZtfl,2024-01-01,184229940.71451,90634,76315
YfWZtfl,2024-02-01,176101381.9904,77421,66072
YfWZtfl,2024-03-01,234184325.3739,84441,72697
YfWZtfl,2024-04-01,267378346.3849,93302,78967
YfWZtfl,2024-05-01,336021080.1295,118213,98133
YfWZtfl,2024-06-01,367433293.616,131967,109628
YfWZtfl,2024-07-01,296525289.7783,127806,105383
YfWZtfl,2024-08-01,367875934.5109,128926,106880
YfWZtfl,2024-09-01,259328914.157,81196,69095
YfWZtfl,2024-10-01,181777021.4696,57402,50493
5DWhx1,2023-10-01,34227294.54452,7255,6576
5DWhx1,2023-11-01,112877352.3533,25899,23173
5DWhx1,2023-12-01,104949641.66462,24921,23123
5DWhx1,2024-01-01,85370915.44483,19708,18106
5DWhx1,2024-02-01,100214648.552,24327,21772
5DWhx1,2024-03-01,133338807.41296,28949,26668
5DWhx1,2024-04-01,136697356.94464,29826,26667
5DWhx1,2024-05-01,137301723.48755,31959,28190
5DWhx1,2024-06-01,149231452.14268,37781,33392
5DWhx1,2024-07-01,118550863.62532,33770,30802
5DWhx1,2024-08-01,136192165.22276,37134,33634
5DWhx1,2024-09-01,133069960.41404,32960,29288
5DWhx1,2024-10-01,104165267.19,24176,20006
Q9kye,2023-10-01,656481.01,838,703
Q9kye,2023-11-01,2415814.18,3073,2311
Q9kye,2023-12-01,3538208.36,4308,3178
Q9kye,2024-01-01,3210971.16,3994,3009
Q9kye,2024-02-01,3111388.8,3930,2984
Q9kye,2024-03-01,3083205.81,4012,3003
Q9kye,2024-04-01,2709583.35,3657,2814
Q9kye,2024-05-01,2968531.27,3948,2983
Q9kye,2024-06-01,2882650.2,4149,3313
Q9kye,2024-07-01,2902849.47,4037,3193
Q9kye,2024-08-01,2852348.45,4069,3227
Q9kye,2024-09-01,2973381.52,4067,3171
Q9kye,2024-10-01,2285781.88,3029,2427
bJAW4,2023-10-01,38768457.24214,2815,2600
bJAW4,2023-11-01,171942755.93649,13937,11671
bJAW4,2023-12-01,107633020.54234,9871,8282
bJAW4,2024-01-01,87355259.35939,7368,6565
bJAW4,2024-02-01,103625756.13,8963,7774
bJAW4,2024-03-01,113501951.3,8836,7884
bJAW4,2024-04-01,104575230.3557,6756,6079
bJAW4,2024-05-01,98315451.42006,6532,5971
bJAW4,2024-06-01,107287599.28,7850,7148
bJAW4,2024-07-01,109524392.23202,8541,7605
bJAW4,2024-08-01,121553875.5886,9894,8680
bJAW4,2024-09-01,93610767.1924,6723,6001
bJAW4,2024-10-01,99690680.46,5380,4942
7M9b5B,2023-10-01,31470916.04,1759,1671
7M9b5B,2023-11-01,105350245.26,5939,5391
7M9b5B,2023-12-01,113522954.59,7405,6727
7M9b5B,2024-01-01,93477724.04,6707,6038
7M9b5B,2024-02-01,78774382.20359,5160,4684
7M9b5B,2024-03-01,105055504.73,6382,5741
7M9b5B,2024-04-01,115354018.89,6850,6136
7M9b5B,2024-05-01,126624069.516,8069,7251
7M9b5B,2024-06-01,128815885.82,8936,8030
7M9b5B,2024-07-01,111210478.07,8101,7250
7M9b5B,2024-08-01,109231410.15,6653,5949
7M9b5B,2024-09-01,139461360.13,7158,6382
7M9b5B,2024-10-01,120668879.68,5956,5417
p2fBE,2023-10-01,13702967.0,992,947
p2fBE,2023-11-01,44524546.04592,3753,3369
p2fBE,2023-12-01,32617961.0,3337,3037
p2fBE,2024-01-01,37198464.0,4539,3936
p2fBE,2024-02-01,22187973.0,3071,2678
p2fBE,2024-03-01,26214090.0,3532,3081
p2fBE,2024-04-01,16224415.0,2611,2265
p2fBE,2024-05-01,17013379.0,2571,2325
p2fBE,2024-06-01,22300424.0,3842,3425
p2fBE,2024-07-01,21467704.0,4163,3701
p2fBE,2024-08-01,20604600.0,3579,3108
p2fBE,2024-09-01,20463907.0,2890,2577
p2fBE,2024-10-01,27237967.0,2836,2536
sozFeB,2023-10-01,358591.31,528,333
sozFeB,2023-11-01,1203497.63,1586,889
sozFeB,2023-12-01,1316567.64,1763,1006
sozFeB,2024-01-01,905704.16,1601,879
sozFeB,2024-02-01,1058489.31,1927,940
sozFeB,2024-03-01,1417430.23,2412,1224
sozFeB,2024-04-01,1971733.31,3331,1764
sozFeB,2024-05-01,2227425.51,4002,2047
sozFeB,2024-06-01,2492446.13,4794,2542
sozFeB,2024-07-01,2791036.57,5515,2803
sozFeB,2024-08-01,3806398.95,6593,3374
sozFeB,2024-09-01,2741952.9,6071,3096
sozFeB,2024-10-01,2106615.77,4011,2163
1qCPQXBs,2023-10-01,1521528.0,235,215
1qCPQXBs,2023-11-01,5154641.5,897,805
1qCPQXBs,2023-12-01,7251428.5,1378,1249
1qCPQXBs,2024-01-01,6673496.0,1382,1215
1qCPQXBs,2024-02-01,5696685.0,1197,1061
1qCPQXBs,2024-03-01,6364402.0,1215,1083
1qCPQXBs,2024-04-01,6279418.0,1133,1005
1qCPQXBs,2024-05-01,7722756.0,1533,1334
1qCPQXBs,2024-06-01,8073887.5,1686,1470
1qCPQXBs,2024-07-01,6876872.8,1567,1368
1qCPQXBs,2024-08-01,9511035.0,2360,1966
1qCPQXBs,2024-09-01,7626307.0,1394,1252
1qCPQXBs,2024-10-01,6493398.5,943,852
04eHzYfW,2023-10-01,8856379.79,630,590
04eHzYfW,2023-11-01,33267661.24,2481,2260
04eHzYfW,2023-12-01,61152793.96,5484,4941
04eHzYfW,2024-01-01,39702869.9,3691,3349
04eHzYfW,2024-02-01,33649926.3,2901,2645
04eHzYfW,2024-03-01,43982622.54,3319,3013
04eHzYfW,2024-04-01,36490394.96,2816,2496
04eHzYfW,2024-05-01,34308624.46,2696,2448
04eHzYfW,2024-06-01,45975330.56,4623,4133
04eHzYfW,2024-07-01,47212054.23,4667,4193
04eHzYfW,2024-08-01,46496725.91,4173,3788
04eHzYfW,2024-09-01,36215412.26,2738,2529
04eHzYfW,2024-10-01,25575386.58,1760,1656
9WNZA,2023-10-01,10855034.22892,7471,7080
9WNZA,2023-11-01,54560929.52412,35036,30974
9WNZA,2023-12-01,105657840.15868,61739,53654
9WNZA,2024-01-01,49883099.96965,34681,30720
9WNZA,2024-02-01,47167353.92336,28924,25771
9WNZA,2024-03-01,69562012.84537,41253,36460
9WNZA,2024-04-01,37635335.2468,26025,23471
9WNZA,2024-05-01,41560662.21,27423,24512
9WNZA,2024-06-01,42498285.88818,28272,25471
9WNZA,2024-07-01,42898232.8104,28420,25438
9WNZA,2024-08-01,39114753.59678,26712,23875
9WNZA,2024-09-01,42951714.47058,28602,24817
9WNZA,2024-10-01,31187612.91428,18627,17184
BGhyV2y6,2023-10-01,7825446.45,11222,8987
BGhyV2y6,2023-11-01,25870778.23,36741,28261
BGhyV2y6,2023-12-01,28374730.24,37134,27806
BGhyV2y6,2024-01-01,72462240.74,81178,58955
BGhyV2y6,2024-02-01,50342078.38,65067,48735
BGhyV2y6,2024-03-01,83496419.48,97718,71252
BGhyV2y6,2024-04-01,23460765.46,32370,24364
BGhyV2y6,2024-05-01,29031701.59,38744,28649
BGhyV2y6,2024-06-01,29818578.44,45538,35308
BGhyV2y6,2024-07-01,39538635.16,56608,42566
BGhyV2y6,2024-08-01,68287248.23,85889,62967
BGhyV2y6,2024-09-01,29334065.74,38506,28501
BGhyV2y6,2024-10-01,32271488.08,39682,30185
pEA97hbW,2023-10-01,2460.0,2,1
pEA97hbW,2023-11-01,1815.0,4,4
pEA97hbW,2023-12-01,9400.0,10,6
pEA97hbW,2024-01-01,3090.0,3,3
pEA97hbW,2024-02-01,38647.0,9,6
pEA97hbW,2024-03-01,8900.0,7,5
pEA97hbW,2024-04-01,50.0,1,1
pEA97hbW,2024-05-01,450.0,2,2
pEA97hbW,2024-06-01,2350.0,3,3
pEA97hbW,2024-07-01,7872.0,10,7
pEA97hbW,2024-08-01,8995.0,7,7
pEA97hbW,2024-09-01,13630.0,6,6
pEA97hbW,2024-10-01,2290.0,3,2
85pEOl,2023-10-01,15986540.0,681,625
85pEOl,2023-11-01,59502484.27,2657,2339
85pEOl,2023-12-01,93142892.49,5502,4730
85pEOl,2024-01-01,60680200.35,3666,3111
85pEOl,2024-02-01,55406424.25,3578,3065
85pEOl,2024-03-01,63762804.48,3474,2992
85pEOl,2024-04-01,61352209.85,3119,2787
85pEOl,2024-05-01,67410877.2,3376,3003
85pEOl,2024-06-01,98864488.2,6192,5285
85pEOl,2024-07-01,90909993.66,6212,5262
85pEOl,2024-08-01,75246786.26,4647,3920
85pEOl,2024-09-01,69051625.5,3623,3037
85pEOl,2024-10-01,53553699.01,2436,2084
csnG7,2023-10-01,34215344.17,14202,11734
csnG7,2023-11-01,123652230.26,53754,38806
csnG7,2023-12-01,198984759.02,71127,52880
csnG7,2024-01-01,109543502.51,48686,35782
csnG7,2024-02-01,104541242.9,49314,36333
csnG7,2024-03-01,154219465.02,71199,51771
csnG7,2024-04-01,167646924.5,70923,50528
csnG7,2024-05-01,196743974.93,79869,55921
csnG7,2024-06-01,191876831.49,73580,51529
csnG7,2024-07-01,174766633.01,68063,47579
csnG7,2024-08-01,171637370.28,69008,47800
csnG7,2024-09-01,149064845.17,63942,44433
csnG7,2024-10-01,94138261.32,44042,32460
rjSiKJdT7,2023-10-01,4209478.0,1158,994
rjSiKJdT7,2023-11-01,17296077.16,4543,3474
rjSiKJdT7,2023-12-01,18977297.0,4994,3886
rjSiKJdT7,2024-01-01,17512752.11,3728,3280
rjSiKJdT7,2024-02-01,19541976.0,4107,3527
rjSiKJdT7,2024-03-01,22040175.0,4662,3941
rjSiKJdT7,2024-04-01,22354951.0,4723,4018
rjSiKJdT7,2024-05-01,22415800.0,4696,4068
rjSiKJdT7,2024-06-01,23175703.0,5046,4288
rjSiKJdT7,2024-07-01,24730419.53,5313,4552
rjSiKJdT7,2024-08-01,23658241.37,4816,4147
rjSiKJdT7,2024-09-01,22718833.5881,4908,4211
rjSiKJdT7,2024-10-01,15680425.0,3212,2870
FSsg1OQ7q,2023-10-01,800484.2,115,108
FSsg1OQ7q,2023-11-01,2138698.28,410,350
FSsg1OQ7q,2023-12-01,1497874.55,329,294
FSsg1OQ7q,2024-01-01,1354426.1,287,250
FSsg1OQ7q,2024-02-01,1904171.0,517,394
FSsg1OQ7q,2024-03-01,1943781.88,379,332
FSsg1OQ7q,2024-04-01,1021015.4,217,188
FSsg1OQ7q,2024-05-01,1370445.0,263,227
FSsg1OQ7q,2024-06-01,1001649.0,227,197
FSsg1OQ7q,2024-07-01,1358730.0,277,249
FSsg1OQ7q,2024-08-01,5621719.0,843,760
FSsg1OQ7q,2024-09-01,1738189.0,307,285
FSsg1OQ7q,2024-10-01,1683109.0,243,223
K3tGMOf,2023-10-01,108719928.71,11150,10285
K3tGMOf,2023-11-01,412603816.8,44751,38714
K3tGMOf,2023-12-01,425808558.47,48478,41562
K3tGMOf,2024-01-01,283658965.02,35591,30522
K3tGMOf,2024-02-01,277562909.58,34724,29593
K3tGMOf,2024-03-01,341435790.79,39975,34532
K3tGMOf,2024-04-01,296944872.21,33696,29097
K3tGMOf,2024-05-01,302657159.09,33641,28884
K3tGMOf,2024-06-01,285378567.83,36361,31843
K3tGMOf,2024-07-01,281384078.45,37563,32628
K3tGMOf,2024-08-01,299656199.08,38409,33077
K3tGMOf,2024-09-01,282597085.24,31866,27462
K3tGMOf,2024-10-01,228890697.57,22120,19478
Y2cNzSRs,2023-10-01,11089319.89,646,531
Y2cNzSRs,2023-11-01,50024159.82,2339,1870
Y2cNzSRs,2023-12-01,82743831.66,3449,2959
Y2cNzSRs,2024-01-01,102815292.27,3121,2562
Y2cNzSRs,2024-02-01,77514205.42,2947,2450
Y2cNzSRs,2024-03-01,73871958.14,3091,2587
Y2cNzSRs,2024-04-01,63871780.68,3020,2441
Y2cNzSRs,2024-05-01,67517592.09,3320,2631
Y2cNzSRs,2024-06-01,82899188.35,3759,3086
Y2cNzSRs,2024-07-01,107047150.35,4422,3622
Y2cNzSRs,2024-08-01,105385312.03,4356,3795
Y2cNzSRs,2024-09-01,98642543.94,3968,3462
Y2cNzSRs,2024-10-01,85314806.56,2953,2583
3vfNws,2023-10-01,78943409.0,5429,5146
3vfNws,2023-11-01,371996954.55,24869,22802
3vfNws,2023-12-01,292677819.87,20235,18546
3vfNws,2024-01-01,224923826.57,19627,17711
3vfNws,2024-02-01,158905147.7,17790,15779
3vfNws,2024-03-01,212839279.0,21324,19502
3vfNws,2024-04-01,125501169.92,14150,13025
3vfNws,2024-05-01,100522138.2,13919,12721
3vfNws,2024-06-01,88986510.0,15899,14490
3vfNws,2024-07-01,92278708.66,16471,14915
3vfNws,2024-08-01,131481110.55,17355,15682
3vfNws,2024-09-01,176451695.0,15187,14098
3vfNws,2024-10-01,238669229.0,18229,17106
bDRlTy7oZ,2023-10-01,392664.20315,90,82
bDRlTy7oZ,2023-11-01,1326483.53299,287,256
bDRlTy7oZ,2023-12-01,597895.0064,180,158
bDRlTy7oZ,2024-01-01,1108063.19859,362,305
bDRlTy7oZ,2024-02-01,937529.03647,248,204
bDRlTy7oZ,2024-03-01,1278356.26312,319,279
bDRlTy7oZ,2024-04-01,2126778.41991,492,424
bDRlTy7oZ,2024-05-01,2409420.35425,532,438
bDRlTy7oZ,2024-06-01,1639906.87291,424,361
bDRlTy7oZ,2024-07-01,2175272.07613,680,572
bDRlTy7oZ,2024-08-01,2233146.21453,590,507
bDRlTy7oZ,2024-09-01,1248500.0299,299,254
bDRlTy7oZ,2024-10-01,1015041.84365,212,187
U0TFkLe,2023-10-01,86916173.07,15581,13794
U0TFkLe,2023-11-01,375267874.57,68279,53860
U0TFkLe,2023-12-01,767765261.18,122424,99642
